,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
272,ES91_272,Maison à vendre à Juvisy-sur-Orge (91260),Maison à vendre Juvisy-sur-Orge (91260) - Achat maison - Bien’ici,,,,,,,,,,,,,,,
273,ES91_273,Morangis 91420,"Achat maison 7 pièces 160 m², Morangis - 499 000 €",499 000 €,160 m²,7 pièces,5 chambres,4 places de parking,Jardin,,2 terrasses,,3 119 €/m²,Réf. de l’annonce : G-20-055C,Publiée il y a plus de 2 mois,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 160 m²,"EXCLUSIVITÉ - MORANGIS 91420 QUARTIER L'AVENIR - Maison Moderne 7 Pièces de 160m² environ
Le Cabinet Favreau vous propose en exclusivité cette maison de charme située en plein coeur de Morangis. A proximité immédiate des commerces, écoles, collège et commodités, ce bien vous offrira au rez-de-jardin un double séjour de plus de 55m², une cuisine dînatoire, une première chambre de plain pied avec pièce d'eau privative et WC séparés.
A l'étage, quatre chambres dont une suite parentale accompagnée de sa salle de bains avec WC séparés, dressing et balcon. Une seconde salle d'eau avec WC et un grand espace de rangement. Sous combles une sixième chambre/salle de jeux. A tout ceci s'ajoutent une terrasse de 35m² donnant sur le jardin sans vis-à-vis et un sous-sol total mesurant plus de 120m². Deux sorties voitures sur rue apportant l'opportunité de garer de jusqu'à 5 véhicules, camionnettes comprises. Un espace buanderie, et un grand atelier complètent le sous sol.
Bien ne nécessitant pas de travaux, électricité et canalisation rénovée, double vitrage PVC confort, avec volets roulants aluminium automatisés sur l'ensemble des fenêtres et baies vitrées avec commande centralisée. Portails et porte de garage sur les deux sorties motorisés. Gaine d'ascenseur en place pour une installation d'un appareil d'assistance aux personnes à mobilité réduite si besoin.
A deux minutes à pieds du bus 299 apportant l'accès à la porte d'Orléans en 30 minutes. deux minutes du bus 399, 6 minutes de la Place de la Libération, 15 minutes de la gare RER C - Chilly Mazarin. Le tout à 14 kilomètres de Paris.
Mesures Covid-19 : Le Cabinet Favreau poursuit ses activités dans le respect des règles de sécurité énoncées par le Gouvernement ( protection de nos salariés, nettoyage journalier de nos agences...). Pour tous nos biens en vente, nous équiperons les visiteurs si besoin (gel, masques...). Des photos et documents complémentaires sont disponibles sur demande."
274,ES91_274,Villabé 91100,"Achat maison 4 pièces 85 m², Villabé - 227 000 €",227 000 €,85 m²,4 pièces,2 chambres,,,,,,2 671 €/m²,Réf. de l’annonce : 787,Publiée il y a plus de 2 mois,Modifiée le 4 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 85 m²,"Idéalement située au centre de Villabé village, venez découvrir cette charmante maison de ville de 80m2. Au rez de chaussée entrée donnant sur séjour, coin salle à manger, une cuisine équipée et aménagée très lumineuse grâce à sa véranda, une pièce pouvant servir de bureau ou de chambre d'appoint, un accès au sous-sol total. Vous accéderez au 1er par un escalier donnant sur un palier lumineux grâce à son Velux et pouvant accueillir un bureau. Il dessert 3 pièces. Une première chambre mansardée, une seconde chambre donnant accès en enfilade à une troisième pièce qui fera le bonheur des enfants. Depuis le sous-sol vous avez un accès direct sur la cour commune. Chauffage au gaz, double vitrage avec volets roulants électriques au rez de chaussée, velux au second. Ecoles, mairie, poste et commerces de proximité sur place. Accès au Centre Commercial de Villabé (Carrefour, Ikea, zone de restaurants et enseignes nationales) à 5 minutes. Accès autoroute A6 et N104 à 5 minutes. Une visite s'impose !"
275,ES91_275,Saulx-les-Chartreux 91160,"Achat maison 6 pièces 156 m², Saulx-les-Chartreux - 657 200 €",657 200 €,156 m²,6 pièces,4 chambres,4 places de parking,Jardin,,,Garage,4 213 €/m²,Réf. de l’annonce : 2035,Publiée il y a plus de 2 mois,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 6 pièces et 156 m²,"Maison récente de 2006 à la vente à Saulx-les-Chartreux, 
Maison composée de 6 pièces principales dont 4 chambres, située dans un secteur pavillonnaire calme et recherché, proche de toutes commodités et de la zone commerciale de la Ville du bois.

Celle-ci se composera comme suit:
Au rez-de-chaussée: un grand salon-séjour donnant sur une cuisine ouverte équipée et aménagée, une suite parentale, W.C séparés.

Au premier: 3 chambres dont une suite parentale, une salle de bain, W.C séparés.

Le tout sur un sous-sol total avec buanderie, un atelier.

La maison dispose également de climatisations réversibles et d'un monte-charge.

Votre agence ERA Sainte Geneviève des Bois vous accompagne pour votre projet d'achat et de vente sur les communes de Sainte Geneviève des Bois, Saint Michel sur Orge, Villemoisson, Villiers sur Orge, Plessis pâté, Longpont et Epinay sur Orge, ou pour une estimation gratuite."
276,ES91_276,Méréville 91660,"Achat maison 6 pièces 140 m², Méréville - 399 000 €",399 000 €,140 m²,6 pièces,4 chambres,3 places de parking,Jardin,,Terrasse,1 garage,2 850 €/m²,Réf. de l’annonce : 340932159496,Publiée il y a plus de 2 mois,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 140 m²,"Dpt 91, maison de caratctère 5 pièces 140 m2 sur terrain de 2300m2. Située sur la commune de Méréville dans un quartier prisé à 15 minutes d'Etampes proche des commodités (centre de loisirs, piscine, commerce, école et collège).
Vanessa LO SICCO vous recommande de venir découvrir cette magnifique maison de 140 m2 exposée Sud-Est décorée avec soin, charme et élégance disposant d’un spacieux terrain de 2300 m2 arboré et clos.
Concernant la disposition des pièces elles se répartissent sur deux niveaux et offrent de beaux volumes.
Au rez-de-chaussée, un vaste salon-séjour est agrémenté par la douce chaleur de la cheminée donnant à la pièce de vie le confort idéal, une cuisine moderne et équipée, une salle de bain agrémentée d’une baignoire avec pare-douche, meuble sous vasque, sèche serviette, wc séparé et deux belles chambres.
Clair et raffiné, le 1er étage dispose d'un lumineux palier desservant deux spacieuses chambres, un dressing, une salle d’eau avec douche, wc, sèche-serviette.
Les infos + de Capifrance :
- coin nuit : revêtement sol parquet chêne massif et placards intégrés.
- une terrasse de 26 m2 revêtement pierres du Brésil.
- un garage en sous-sol de 54m2
- une cave à vin de 7m2.
Dans son magnifique jardin, vous profiterez pleinement du calme et de la sérénité de son environnement verdoyant durant les belles saisons par son barbecue en brique. A votre disposition, une serre de 10m2, ainsi qu'un abri de 7m2.
Contactez Vanessa Lo Sicco pour cette EXCLUSIVITÉ dans un secteur recherché de MÉRÉVILLE.
 Les honoraires sont à la charge du vendeur. Réseau Immobilier CAPIFRANCE - Votre agent commercial Vanessa LO SICCO Voir le téléphone - Plus d’informations sur le site de CAPIFRANCE (réf.644776)"
277,ES91_277,Morsang-sur-Orge 91390 (Buisson),"Achat maison 3 pièces 43 m², Morsang-sur-Orge - 171 200 €",171 200 €,"43,07 m²",3 pièces,1 chambre,,,,,,3 975 €/m²,Réf. de l’annonce : 6893,Publiée il y a plus de 2 mois,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 43 m²,"Maison de ville idéale pour jeune couple ou 1er achat ! - 3 pièces - 43 m² - MORSANG SUR ORGE VIEUX BOURG. Maison de ville, en vente, à 20 kms de Paris et en plein coeur du vieux bourg, à deux pas du Château et non loin de la gare RER C de Savigny sur Orge, des commerces et des écoles. Votre agence Laforêt vous propose cette maison de ville en bon état qui vous surprendra par son charme et sa luminosité. Cette maison développe environ 43 m² et se compose au rez-de-chaussée d'une entrée, cuisine ouverte sur séjour et un WC. L'étage est composé d'un palier desservant une chambre et une salle d'eau avec WC. Au 2ème étage, un bureau pouvant faire office de chambre. Cette maison est exclusivement à vendre par Laforêt en mandat Favoriz. Prenez contact avec votre agence Laforêt de MORSANG SUR ORGE pour une première visite au Voir le téléphone ."
278,ES91_278,Itteville 91760,"Achat maison 7 pièces 152 m², Itteville - 429 000 €",429 000 €,"151,52 m²",7 pièces,4 chambres,,Jardin,,1 terrasse,,2 831 €/m²,Réf. de l’annonce : 1353,Publiée il y a plus de 2 mois,Modifiée le 28 oct. 2020,Descriptif de cette maison à vendre de 7 pièces et 152 m²,"Maison à vendre à Itteville. A proximité des écoles et des commerces, vous serez séduits par cet ancien corps de ferme transformé en une maison moderne avec tout le charme de l'ancien.
Dès l'entrée vous serez conquis par l'espace salon-salle à manger dans lequel se trouve la cuisine moderne. Vous disposerez de 4 chambres dont une suite parentale (avec son dressing et sa salle d'eau) et une autre chambre avec dressing. Vous apprécierez l'espace mezzanine, le bureau et une autre salle de bains équipée d'une baignoire et d'une douche. Le sous/sol total propose une partie stationnement et une partie entièrement aménagée en divers espaces (buanderie, espace salon, SDE avec WC et divers rangements).
Portail et porte de garage motorisés.
Votre agence Guy Hoquet vous invite à découvrir toutes ses originalités en prenant rendez-vous avec Stéphanie ROMERO, immatriculé au Registre Spécial des Agents Commerciaux du Tribunal de Commerce d'Evry sous le numéro 753 749 423."
279,ES91_279,Bouray-sur-Juine 91850,"Achat maison 3 pièces 67 m², Bouray-sur-Juine - 229 990 €",229 990 €,67 m²,3 pièces,2 chambres,1 place de parking,Jardin,,,1 garage,3 433 €/m²,Réf. de l’annonce : 340937021508,Publiée il y a plus de 2 mois,Modifiée le 6 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 67 m²,"Dpt Essonne (91), à vendre proche de LARDY maison P3 de 67 m² - Terrain de 124,00 m². Vincent Andrade vous propose en EXCLUSIVITÉ, Mieux qu'un appartement, sans frais de copropriété, idéale pour un premier achat, cette charmante maison de village. 67 m² sur un terrain de 120m² environ à BOURAY SUR JUINE proche de LARDY.
Vous aimerez ce petit village de l’Essonne reconnu pour sa tranquillité.
Vous disposerez de toutes les commodités, commerces de proximité, les écoles à pied, et la gare RERC à 2km.
Grace au projet 3D de la première photo vous pouvez apprécier le potentiel de cette charmante maison.
Au rez de chaussée, une cuisine indépendante, un salon, une véranda
A l'étage, le coin nuit avec deux grandes chambres avec placard de 14m² et 13m²,, donnant sur un grand balcon, une salle d'eau.
En plus vous disposerez d'un extérieur avec une grande terrasse pour les soirées en famille ou entre amis autour du barbecue.
Un garage indépendant, une cave..
La chaudière au gaz est neuve.
 Les honoraires sont à la charge du vendeur. Réseau Immobilier CAPIFRANCE - Votre agent commercial Vincent ANDRADE Voir le téléphone - Plus d’informations sur le site de CAPIFRANCE (réf.674845)"
280,ES91_280,Sainte-Geneviève-des-Bois 91700 (Emile Zola - Bois Clairs),"Achat maison 6 pièces 134 m², Sainte-Geneviève-des-Bois - 399 500 €",399 500 €,134 m²,6 pièces,4 chambres,1 place de parking,Jardin,,Terrasse,1 garage,2 981 €/m²,Réf. de l’annonce : 340933214143,Publiée il y a plus de 2 mois,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 134 m²,"Dpt Essonne (91), à vendre SAINTE GENEVIEVE DES BOIS maison P6 de 134 m² - Terrain de 687. Claire HUGUES, vous présente à Ste Geneviève des Bois une belle maison d'environ 134 m², proche des écoles, des transports et des commerces.
Vous trouverez au rez-de-chaussée, une grande entrée, un séjour double avec une cheminée, une belle cuisine équipée et aménagée, une chambre et un wc.
A l'étage, vous découvrirez, un palier qui dessert 3 chambres avec dressing et une grande salle de bains avec wc.
S'ajoute à cette belle maison, un sous-sol total, comprenant, une réserve, une cuisine d'été, une buanderie, une chambre d’appoint et un garage double.
Le tout sur un terrain clos d'environ 687 m².
Une visite virtuelle est possible sur demande au Voir le téléphone .
Vous souhaitez obtenir plus d'informations ou tout simplement organiser une visite, n'hésitez pas à me contacter.
 Les honoraires sont à la charge du vendeur. Réseau Immobilier CAPIFRANCE - Votre agent commercial Claire HUGUES Voir le téléphone - Plus d’informations sur le site de CAPIFRANCE (réf.674393)"
281,ES91_281,Ris-Orangis 91130 (Mairie - Hameaux),"Achat maison 4 pièces 65 m², Ris-Orangis - 255 000 €",255 000 €,65 m²,4 pièces,2 chambres,1 place de parking,Jardin,,,,3 923 €/m²,Réf. de l’annonce : 098006E1NFBK,Publiée il y a plus de 2 mois,Modifiée le 13 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 65 m²,"Maison Ris Orangis 5 pièce(s) 65 m2. UNIQUEMENT CHEZ ORPI! SECTEUR BAS DE RIS - Maison mitoyenne d'un seul côté d'environ 65m² (93,61m² au sol) comprenant au rdc: séjour double, cuisine aménagée, dégagement et salle de bains avec wc. A l'étage: palier, 2 chambres, un bureau et une pièces d'eau avec lave main et wc. Sous sol total comprenant: buanderie, une pièce pouvant être aménagée et un garage. Proche gare. Terrain 299m². Pour une visite ORPI au Voir le téléphone . . POUR EN VOIR PLUS CLIQUEZ ICI ; Voir la visite virtuelle"
282,ES91_282,Mauchamps 91730,"Achat maison 6 pièces 106 m², Mauchamps - 346 000 €",346 000 €,"105,80 m²",6 pièces,4 chambres,,Jardin,,,,3 270 €/m²,Réf. de l’annonce : MART/MAUCH/EH,Publiée il y a plus de 2 mois,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 106 m²,"MAISON A MAUCHAMPS. Ne passez pas à côté de cette maison neuve située à Mauchamps dans le 91 à seulement 38 km de Paris,qui bénéficie de tous les avantages:
sur un terrain de 360 M², dont un jardin de 170 M², un RDC avec salon, salle à manger, chaque pièce séparée, situation très rare aujourd'hui, une buanderie, un garage, à l'étage 4 chambres
Le Village est proche de toutes les commodités,écoles, lcollège, lycée sont à portée de voiture entre 9 et 15'la gare RER C Chamarande à 8' en voiture, la gare TGV Massy à 26 '
Il reste seulement 3 maisons pour 3 futurs propriétaires qui auront fait le choix de la nature
Ultime avantage, la vente est directe avec le promoteur qui vous offre les frais de notaire jusqu'au 15 juillet, le prix est net pas de frais d'agence
Les photos ne sont pas contractuelles
Contactez nous, pour d'autres informations"
283,ES91_283,Briis-sous-Forges 91640,"Achat maison 3 pièces 85 m², Briis-sous-Forges - 229 000 €",229 000 €,85 m²,3 pièces,2 chambres,,,,,,2 694 €/m²,Réf. de l’annonce : 1910,Publiée il y a plus de 2 mois,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 85 m²,"Belle maison de ville en plein centre de Briis. BAISSE DE PRIX - BRIIS-SOUS-FORGES - Charmante maison de ville sans jardin dans le centre de Briis-sous-Forges avec poutres apparentes. Au rez-de-chaussée, vous trouvez une pièce à vivre avec une cuisine indépendante semi-équipée ainsi qu'un W.C avec lave-main et un accès à une cave pour du stockage. Au 1er étage, un palier dessert une belle chambre et une grande salle de bain avec W.C. Au 2ème étage, une autre chambre avec une belle luminosité par ses deux velux.
Cette maison dispose donc de 2 chambres mais peut très facilement en disposer de 3 ! De nombreux rangements sont disponibles dans chaque pièce. Accès commerce et écoles à pied. A quelques mètres de la maison, un grand parking pour y garer vos véhicules.
Visite virtuelle : Voir la visite virtuelle"
284,ES91_284,Brétigny-sur-Orge 91220 (La Fontaine),"Achat maison 5 pièces 91 m², Brétigny-sur-Orge - 330 000 €",330 000 €,"90,90 m²",5 pièces,3 chambres,,Jardin,,,,3 630 €/m²,Réf. de l’annonce : 3804,Publiée il y a plus de 2 mois,Modifiée le 16 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 91 m²,"Maison Bretigny Sur Orge 5 pièce(s) 90.90 m2. Dans une impasse et au calme, venez découvrir cette maison récente de 2011 comprenant : entrée sur séjour double traversant et exposé sud, cuisine à l'américaine, wc et garage attenant. A l'étage : trois chambres, salle d'eau avec wc. Le tout sur un terrain clos et arboré de 280 m². A 2 min de l'arrêt de bus et des écoles, à 15 min à pied de la gare RER C et du centre-ville, proche axes routiers. Place de stationnement privative."
285,ES91_285,Vigneux-sur-Seine 91270 (Le Lac),"Achat maison 8 pièces 180 m², Vigneux-sur-Seine - 441 000 €",441 000 €,180 m²,8 pièces,6 chambres,,Jardin,,,,2 450 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : YB-BA-106,Descriptif de cette maison à vendre de 8 pièces et 180 m²,"Dans le quartier du lac se trouve une maison meulière totalement rénovée au goût du jour.
Elle se compose: 
- au rez-de-chaussée: une cuisine , une salle d'eau ( douche et un WC); et d'un séjour double, une chambre
- au premier étage: 3 chambres ;une salle de bain, un WC
-au dernier étage : 2 chambres, une salle d'eau (douche et un WC)
En sous-sol: un sous sol composé de 3 pièce
 un grand garage double
Coup de coeur assuré.
A visiter au plus vite."
286,ES91_286,Morigny-Champigny 91150,"Achat maison 4 pièces 86 m², Morigny-Champigny - 251 100 €",251 100 €,"86,49 m²",4 pièces,3 chambres,3 places de parking,Jardin,,,,2 903 €/m²,Réf. de l’annonce : 098040E1QGVX,Publiée le 21 oct. 2020,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 86 m²,"Maison Morigny Champigny 4 pièce(s) 86.49 m2. Votre Agence Orpi Etampes vous propose ce pavillon de type F4, proche écoles et des commodités.. . Le pavillon ce compose d'une entrée, une cuisine aménagée et équipée donnant sur une véranda , un salon - séjour , deux grandes chambres dont une chambre avec une salle d'eau, un wc.. . Au sous sol vous trouverez une buanderie, une chambre et une salle de bains avec wc , un garage , un atelier .. . . Le tout sur un jardin arboré et fleurie de 650 m2.. . A visiter sans tarder !!!!!. . Pour tous renseignements complémentaires et pour visiter, contactez Carine Bernard Dintilhac au Voir le téléphone Contacter Agent commercial immatriculé 835055971 au RSAC d'EVRY et agissant pour le compte de ORPI AGIL ETAMPES.. ."
287,ES91_287,Boussy-Saint-Antoine 91800,"Achat maison 5 pièces 100 m², Boussy-Saint-Antoine - 420 000 €",420 000 €,100 m²,5 pièces,4 chambres,,Jardin,,,,4 200 €/m²,Réf. de l’annonce : 207100,Publiée le 22 oct. 2020,Modifiée le 23 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 100 m²,"Pavillon. Maison individuelle d'environ 100 m² sur un terrai
Au calme sur un grand terrain arboré, maison de 1982 avec sous sol total enterré où vous pourrez stationner votre voiture et stocker vos affaires. En rez de chaussée salon salle à manger de
28 m² traversant Est/Ouest avec accès terrasse de plain- pied, cuisine équipée, 2 chambres, salle d'eau, wc. A l’étage 2 chambres et cabinet de toilette avec wc. Cheminée, double vitrage PVC, volets alu électrique, garage et portail motorisés, chalet de jardin avec eau et électricité ...
Honoraires à la charge du vendeur."
288,ES91_288,Villiers-sur-Orge 91700,"Achat maison 6 pièces 167 m², Villiers-sur-Orge - 549 000 €",549 000 €,"167,49 m²",6 pièces,4 chambres,3 places de parking,Jardin,,,,3 278 €/m²,Réf. de l’annonce : 422,Publiée il y a plus de 2 mois,Modifiée le 8 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 167 m²,"QUARTIER PAVILLONAIRE - AUCUN TRAVAUX A PREVOIR - BELLES PRESTATIONS Belle maison d'architecte de 167m² offrant une entrée, un WC, une cuisine ouverte sur une pièce de vie de plus de 50m² avec accès direct sur le jardin et une suite parentale avec sa salle de bains. A l'étage 3 belles chambres et une salle d'eau. Sous-sol total de 124m² composé d'une chaufferie, buanderie,une cave et d'un grand garage de 44m². Le tout sur un terrain de 460m². VISITE 3D : Voir la visite virtuelle"
289,ES91_289,Itteville 91760,"Achat maison 8 pièces 178 m², Itteville - 430 000 €",430 000 €,178 m²,8 pièces,6 chambres,4 places de parking,Jardin,,,2 garages,2 416 €/m²,Réf. de l’annonce : 3059UBI,Publiée il y a plus de 2 mois,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 178 m²,"MAISON INDIVIDUELLE 6 CHAMBRES SUR 995 M2 DE TERRAIN. EXCLUSIVITE UDI ITTEVILLE - DOMAINE DE L'EPINE -
PROCHE ECOLES ET TOUTES COMMODITES A PIEDS -
BELLE MAISON TRADITIONNELLE EDIFIEE SUR SOUS SOL TOTAL COMPRENANT :
ENTREE, CUISINE EQUIPEE, UN PREMIER SALON DE 30 M2 DONNANT SUR UNE MAGNIFIQUE VERANDA DE 43 M2 ISOLEE ET CHAUFFEE -
3 CHAMBRES, SALLE D'EAU ET WC AU REZ-DE-CHAUSSEE -
A L'ÉTAGE UN PALIER DESSERVANT 3 CHAMBRES, UNE SALLE D'EAU ET WC -
AU SOUS-SOL UN GARAGE DOUBLE AVEC COIN ATELIER, UNE GRANDE PIECE DE STOCKAGE, UNE BUANDERIE ET UNE CAVE -
LE TOUT SUR UN TERRAIN PAYSAGE ET ARBORE DE 995 M2 AVEC TERRASSE EXPOSEE SUD, GRAND CABANON, POTAGER...
HONORAIRES A LA CHARGE VENDEUR"
290,ES91_290,Saint-Germain-lès-Arpajon 91180,"Achat maison 4 pièces 78 m², Saint-Germain-lès-Arpajon - 250 000 €",250 000 €,"77,51 m²",4 pièces,3 chambres,1 place de parking,Jardin,,,,3 225 €/m²,Réf. de l’annonce : 098058E1LSAA,Publiée il y a plus de 2 mois,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 78 m²,"Maison Saint Germain Les Arpajon 4 pièce(s) 77.51 m2. ORPI vous propose, dans un secteur calme et pavillonnaire, bénéficiant d'un parc entretenu et agréable, à moins de 20 minutes à pieds de la gare de Brétigny-Sur-Orge, cette maison mitoyenne, composée au rez-de-chaussée, d'une entrée avec placards, d'un WC indépendant, d'un séjour avec baie vitrée sur terrasse et jardin, d'une cuisine récente, indépendante et équipée et d'un cellier. A l'étage, un palier dessert trois chambres dont une avec balcon, et une salle de bains avec WC. Rénovation complète (isolation - peintures, cuisine, salle de bains, huisseries, volets). Toiture revue récemment (toit terrasse). BOX. Chauffage gaz de ville par une chaudière FRISQUET entretenue. Cheminée foyer ouvert. Très lumineux. 70e/mois de charges de copropriété."
291,ES91_291,Ris-Orangis 91130 (La Aunette),"Achat maison 6 pièces 145 m², Ris-Orangis - 349 000 €",349 000 €,"145,08 m²",6 pièces,4 chambres,,Jardin,,,Garage,2 406 €/m²,Réf. de l’annonce : 5081,Publiée il y a plus de 2 mois,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 145 m²,"UNIQUEMENT CHEZ ERA IMMOBILIER - Ris-Orangis RARE SUR LE SECTEUR : pavillon individuel de plain pied comprenant entrée, séjour double, cuisine indépendante équipée, 3 chambres, salle de douche et WC séparé. Une partie des combles a été aménagé en bureau et 4ème chambre. La maison bénéficie également d'un garage, d'un atelier et d'une cave, le tout sur 345 m2 de terrain.
A deux pas des écoles et des commerces, PRESTATIONS DE QUALITÉ et PARFAIT ETAT : vous n'aurez plus qu'à poser vos valises."
292,ES91_292,Fontenay-le-Vicomte 91540,"Achat maison 7 pièces 171 m², Fontenay-le-Vicomte - 455 000 €",455 000 €,"171,36 m²",7 pièces,5 chambres,,Jardin,,1 terrasse,,2 655 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 3497,Descriptif de cette maison à vendre de 7 pièces et 171 m²,"Maison Fontenay Le Vicomte pleine de charme. Rare sur le marché !
Au centre de ce joli village rural, au c?ur de magnifiques Espaces Naturels, proche des écoles et commerces.
Édifiée sur une parcelle de 575 m² cette superbe Longère n'attend que vous pour lui donner une nouvelle vie.
Dès l'arrivée vous serez séduits par l'ambiance bucolique des lieux.
Pierres, poutres et tomettes ajoutent encore au charme de cette demeure.
Une entrée, un double séjour avec cheminée, une cuisine indépendante, une suite parentale et une buanderie composent le rez-de chaussée.
A l'étage vous trouverez un large couloir pouvant servir de salle de jeux, 4 chambres et un bureau, une salle de bain et un WC.
Le tout donnant sur jardin arboré, exposé Sud.
Grange de 57 m² attenante à la bâtisse comprenant un garage double avec un grenier en mezzanine et dans le jardin une dépendance de 23 m², ne demandant qu'à être aménagées.
Une cave voûtée et un puits viennent compléter l'ensemble.
Le tout clos de murs de vieilles pierres et sans vis-à-vis.
Un superbe potentiel et un coup de coeur assuré !"
293,ES91_293,Lisses 91090,"Achat maison 8 pièces 175 m², Lisses - 420 000 €",420 000 €,175 m²,8 pièces,6 chambres,1 place de parking,Jardin,,,,2 400 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 6617,Descriptif de cette maison à vendre de 8 pièces et 175 m²,"Secteur Léonard De Vinci 
Agréable MAISON individuelle de 2008 comprenant :
Au RDC : entrée, WC avec lave mains et fenêtre, séjour double, cuisine moderne entièrement équipée et aménagée, buanderie, chambre avec douche. 
A l'étage : palier, 3 chambres parquetées + 1 suite parentale avec salle de bain, salle d'eau avec fenêtre et 1 WC.
Les combles sont aménagés en grande chambre (30 m2 au sol).
A l'extérieur, un jardin entièrement clos et sans vis-à-vis, une grande terrasse, 1 abris de jardin. 
Nombreuses possibilités d'aménagement, agencement pratique et agréable, très bon état général. C'est une vraie maison familiale dans laquelle vous vivrez sereinement de très nombreuses années. 
Arrêt de bus desservant 4 gares (Villabé, Mennecy, Evry et Ris Orangis) en moins de 15 minutes, accès N104 et A6 en 5 minutes. Ecoles, et commerces à pied.
Qui en sera l'heureux propriétaire ?"
294,ES91_294,Dourdan 91410,"Achat maison 4 pièces 80 m², Dourdan - 267 750 €",267 750 €,80 m²,4 pièces,3 chambres,1 place de parking,Jardin,,,1 garage,3 347 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : FR412916,Descriptif de cette maison à vendre de 4 pièces et 80 m²,"DOURDAN - maison 4 pièces - 85 m² - terrain 1300 m² - RARE. A Dourdan, proche du centre-ville à pied (700 m), l'agence Damez vous propose cette maison traditionnelle sur sous-sol et exposée plein sud, elle dispose d'un agréable mode de vie avec son séjour lumineux et sa cuisine indépendante aménagée ainsi que ses 3 chambres. Elle offre de belles possibilités avec son superbe terrain de 1300 m² et son atelier de jardin indépendant. Le chauffage est au gaz, les fenêtres en PVC double vitrage et les volets électriques. En très bon état d'entretien et au calme."
295,ES91_295,Viry-Châtillon 91170 (Les Coteaux de l'Orge),"Achat maison 5 pièces 99 m², Viry-Châtillon - 266 250 €",266 250 €,"98,86 m²",5 pièces,3 chambres,,Jardin,,,,2 529 €/m²,Réf. de l’annonce : 4556,Publiée il y a plus de 2 mois,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 99 m²,"Idéal premier achat. A vendre, maison en copropriété d'environ 99m² avec garage, sous-sol et jardinet.. En vente : dans la ville de VIRY-CHÂTILLON (91170), venez découvrir cette maison en copropriété de 5 pièces de 100 m² dans une résidence calme, et entretenue par un gardien.
Cette maison construite en 1972 vous séduira par son potentiel après travaux. Vous serez propriétaire d'un sous-sol total.
Au rez-de-chaussée se trouvent un beau salon/séjour orienté sud de 26 m², une cuisine à aménager, un toilette séparé.
Au premier étage, il y a trois chambres (entre 12 et 14 m²) dont une comprenant deux espaces annexes à aménager suivant vos besoins, une salle de bains, et une salle d'eau.
Nombreux rangements pour cette maison disposant d'un grenier.
La maison possède des radiateurs alimentés au gaz. Le ravalement extérieur de la maison a été fait récemment.
Un jardinet agrémente cette maison ainsi qu'un garage afin d'y garer un véhicule. Vous aurez également la possibilité d'acheter un second box dans la résidence.
On trouve des établissements scolaires (de la maternelle au lycée) à moins de 10 minutes de la maison.
Pour vos loisirs, vous pourrez compter sur un conservatoire à quelques pas du logement ainsi que le théatre situé en hypercentre.
Côté transports, la maison se situe à 20 minutes à pied de la gare RER C de Savigny sur Orge. De nombreuses lignes de bus se situe à quelques minutes.
Cette maison est exclusivement à vendre par Laforêt en mandat Favoriz. Contactez votre agence Laforêt VIRY CHATILLON pour plus de renseignements sur cette maison à vendre à VIRY-CHÂTILLON. dont 6.50 % honoraires TTC à la charge de l'acquéreur.
Copropriété de 159 lots (Pas de procédure en cours).
Charges annuelles : 1158.52 euros."
